case_id,profile_set,kernel,concept,status,metric,value,unit
permute.naive.wide_hot.detailed,detailed,token_permute_naive_kernel,stall_wait,collected,smsp__pcsamp_warps_issue_stalled_wait,53,warp
permute.naive.wide_hot.detailed,detailed,token_permute_naive_kernel,stall_barrier,collected,smsp__pcsamp_warps_issue_stalled_barrier,178,warp
permute.naive.wide_hot.detailed,detailed,token_permute_naive_kernel,stall_math_pipe,collected,smsp__pcsamp_warps_issue_stalled_math_pipe_throttle,7,warp
permute.naive.wide_hot.detailed,detailed,token_permute_naive_kernel,stall_memory_throttle,collected,smsp__pcsamp_warps_issue_stalled_mio_throttle,4,warp
permute.token_owned.anchor,basic,token_permute_token_owned_top2_kernel,device_name,collected,device__attribute_display_name,NVIDIA GeForce RTX 3080,
permute.token_owned.anchor,basic,token_permute_token_owned_top2_kernel,cc_major,collected,device__attribute_compute_capability_major,8,
permute.token_owned.anchor,basic,token_permute_token_owned_top2_kernel,cc_minor,collected,device__attribute_compute_capability_minor,6,
permute.token_owned.anchor,basic,token_permute_token_owned_top2_kernel,sm_count,collected,device__attribute_multiprocessor_count,68,
permute.token_owned.anchor,basic,token_permute_token_owned_top2_kernel,duration_ns,collected,gpu__time_duration.sum,8864.0,ns
permute.token_owned.anchor,basic,token_permute_token_owned_top2_kernel,grid_size,collected,launch__grid_size,512,
permute.token_owned.anchor,basic,token_permute_token_owned_top2_kernel,block_size,collected,launch__block_size,128,
permute.token_owned.anchor,basic,token_permute_token_owned_top2_kernel,waves_per_sm,collected,launch__waves_per_multiprocessor,0.6274509803921569,
permute.token_owned.anchor,basic,token_permute_token_owned_top2_kernel,registers_per_thread,collected,launch__registers_per_thread,34,register/thread
permute.token_owned.anchor,basic,token_permute_token_owned_top2_kernel,shared_mem_per_block,collected,launch__shared_mem_per_block,1032,byte/block
permute.token_owned.anchor,basic,token_permute_token_owned_top2_kernel,occupancy_theoretical_pct,collected,sm__maximum_warps_per_active_cycle_pct,100.0,%
